parish,office,district,party,candidate,votes
St. Bernard,Governor,,N,John Georges,1067
St. Bernard,Governor,,L,T. Lee Horne III,12
St. Bernard,Governor,,R,"""Bobby"" Jindal",4542
St. Bernard,Governor,,D,"M. V. ""Vinny"" Mendoza",9
St. Bernard,Governor,,N,"Arthur D. ""Jim"" Nichols",4
St. Bernard,Governor,,D,Hardy Parkerson,9
St. Bernard,Governor,,D,Mary Volentine Smith,28
St. Charles,Governor,,O,B. Alexandrenko,48
St. Charles,Governor,,D,Walter J. Boasso,1866
St. Charles,Governor,,D,Foster Campbell,853
St. Charles,Governor,,N,Sheldon Forest,21
St. Charles,Governor,,O,"Anthony ""Tony G"" Gentile",31
St. Charles,Governor,,N,John Georges,4039
St. Charles,Governor,,L,T. Lee Horne III,38
St. Charles,Governor,,R,"""Bobby"" Jindal",11144
St. Charles,Governor,,D,"M. V. ""Vinny"" Mendoza",35
St. Charles,Governor,,N,"Arthur D. ""Jim"" Nichols",10
St. Charles,Governor,,D,Hardy Parkerson,10
St. Charles,Governor,,D,Mary Volentine Smith,111
St. Helena,Governor,,O,B. Alexandrenko,45
St. Helena,Governor,,D,Walter J. Boasso,1328
St. Helena,Governor,,D,Foster Campbell,1054
St. Helena,Governor,,N,Sheldon Forest,21
St. Helena,Governor,,O,"Anthony ""Tony G"" Gentile",27
St. Helena,Governor,,N,John Georges,921
St. Helena,Governor,,L,T. Lee Horne III,16
St. Helena,Governor,,R,"""Bobby"" Jindal",1818
St. Helena,Governor,,D,"M. V. ""Vinny"" Mendoza",23
St. Helena,Governor,,N,"Arthur D. ""Jim"" Nichols",13
St. Helena,Governor,,D,Hardy Parkerson,22
St. Helena,Governor,,D,Mary Volentine Smith,67
St. James,Governor,,O,B. Alexandrenko,59
St. James,Governor,,D,Walter J. Boasso,2038
St. James,Governor,,D,Foster Campbell,1550
St. James,Governor,,N,Sheldon Forest,20
St. James,Governor,,O,"Anthony ""Tony G"" Gentile",42
St. James,Governor,,N,John Georges,1789
St. James,Governor,,L,T. Lee Horne III,21
St. James,Governor,,R,"""Bobby"" Jindal",4415
St. James,Governor,,D,"M. V. ""Vinny"" Mendoza",37
St. James,Governor,,N,"Arthur D. ""Jim"" Nichols",15
St. James,Governor,,D,Hardy Parkerson,24
St. James,Governor,,D,Mary Volentine Smith,96
St. John The Baptist,Governor,,O,B. Alexandrenko,71
St. John The Baptist,Governor,,D,Walter J. Boasso,2965
St. John The Baptist,Governor,,D,Foster Campbell,1139
St. John The Baptist,Governor,,N,Sheldon Forest,55
St. John The Baptist,Governor,,O,"Anthony ""Tony G"" Gentile",47
St. John The Baptist,Governor,,N,John Georges,3283
St. John The Baptist,Governor,,L,T. Lee Horne III,43
St. John The Baptist,Governor,,R,"""Bobby"" Jindal",7157
St. John The Baptist,Governor,,D,"M. V. ""Vinny"" Mendoza",49
St. John The Baptist,Governor,,N,"Arthur D. ""Jim"" Nichols",20
St. John The Baptist,Governor,,D,Hardy Parkerson,32
St. John The Baptist,Governor,,D,Mary Volentine Smith,167
St. Landry,Governor,,O,B. Alexandrenko,172
St. Landry,Governor,,D,Walter J. Boasso,8622
St. Landry,Governor,,D,Foster Campbell,5589
St. Landry,Governor,,N,Sheldon Forest,95
St. Landry,Governor,,O,"Anthony ""Tony G"" Gentile",129
St. Landry,Governor,,N,John Georges,4331
St. Landry,Governor,,L,T. Lee Horne III,80
St. Landry,Governor,,R,"""Bobby"" Jindal",13741
St. Landry,Governor,,D,"M. V. ""Vinny"" Mendoza",64
St. Landry,Governor,,N,"Arthur D. ""Jim"" Nichols",34
St. Landry,Governor,,D,Hardy Parkerson,79
St. Landry,Governor,,D,Mary Volentine Smith,272
St. Martin,Governor,,O,B. Alexandrenko,86
St. Martin,Governor,,D,Walter J. Boasso,3395
St. Martin,Governor,,D,Foster Campbell,2515
St. Martin,Governor,,N,Sheldon Forest,39
St. Martin,Governor,,O,"Anthony ""Tony G"" Gentile",48
St. Martin,Governor,,N,John Georges,2227
St. Martin,Governor,,L,T. Lee Horne III,33
St. Martin,Governor,,R,"""Bobby"" Jindal",8097
St. Martin,Governor,,D,"M. V. ""Vinny"" Mendoza",33
St. Martin,Governor,,N,"Arthur D. ""Jim"" Nichols",18
St. Martin,Governor,,D,Hardy Parkerson,45
St. Martin,Governor,,D,Mary Volentine Smith,94
St. Mary,Governor,,O,B. Alexandrenko,84
St. Mary,Governor,,D,Walter J. Boasso,4000
St. Mary,Governor,,D,Foster Campbell,896
St. Mary,Governor,,N,Sheldon Forest,27
St. Mary,Governor,,O,"Anthony ""Tony G"" Gentile",43
St. Mary,Governor,,N,John Georges,1910
St. Mary,Governor,,L,T. Lee Horne III,108
St. Mary,Governor,,R,"""Bobby"" Jindal",8002
St. Mary,Governor,,D,"M. V. ""Vinny"" Mendoza",59
St. Mary,Governor,,N,"Arthur D. ""Jim"" Nichols",16
St. Mary,Governor,,D,Hardy Parkerson,27
St. Mary,Governor,,D,Mary Volentine Smith,124
St. Tammany,Governor,,O,B. Alexandrenko,84
St. Tammany,Governor,,D,Walter J. Boasso,6981
St. Tammany,Governor,,D,Foster Campbell,2439
St. Tammany,Governor,,N,Sheldon Forest,54
St. Tammany,Governor,,O,"Anthony ""Tony G"" Gentile",120
St. Tammany,Governor,,N,John Georges,7498
St. Tammany,Governor,,L,T. Lee Horne III,123
St. Tammany,Governor,,R,"""Bobby"" Jindal",51000
St. Tammany,Governor,,D,"M. V. ""Vinny"" Mendoza",58
St. Tammany,Governor,,N,"Arthur D. ""Jim"" Nichols",23
St. Tammany,Governor,,D,Hardy Parkerson,26
St. Tammany,Governor,,D,Mary Volentine Smith,125
Tangipahoa,Governor,,O,B. Alexandrenko,118
Tangipahoa,Governor,,D,Walter J. Boasso,4701
Tangipahoa,Governor,,D,Foster Campbell,2856
Tangipahoa,Governor,,N,Sheldon Forest,66
Tangipahoa,Governor,,O,"Anthony ""Tony G"" Gentile",78
Tangipahoa,Governor,,N,John Georges,4307
Tangipahoa,Governor,,L,T. Lee Horne III,52
Tangipahoa,Governor,,R,"""Bobby"" Jindal",19807
Tangipahoa,Governor,,D,"M. V. ""Vinny"" Mendoza",79
Tangipahoa,Governor,,N,"Arthur D. ""Jim"" Nichols",39
Tangipahoa,Governor,,D,Hardy Parkerson,35
Tangipahoa,Governor,,D,Mary Volentine Smith,154
Tensas,Governor,,O,B. Alexandrenko,53
Tensas,Governor,,D,Walter J. Boasso,560
Tensas,Governor,,D,Foster Campbell,592
Tensas,Governor,,N,Sheldon Forest,2
Tensas,Governor,,O,"Anthony ""Tony G"" Gentile",11
Tensas,Governor,,N,John Georges,371
Tensas,Governor,,L,T. Lee Horne III,11
Tensas,Governor,,R,"""Bobby"" Jindal",1103
Tensas,Governor,,D,"M. V. ""Vinny"" Mendoza",6
Tensas,Governor,,N,"Arthur D. ""Jim"" Nichols",5
Tensas,Governor,,D,Hardy Parkerson,11
Tensas,Governor,,D,Mary Volentine Smith,28
Terrebonne,Governor,,O,B. Alexandrenko,83
Terrebonne,Governor,,D,Walter J. Boasso,4423
Terrebonne,Governor,,D,Foster Campbell,1399
Terrebonne,Governor,,N,Sheldon Forest,62
Terrebonne,Governor,,O,"Anthony ""Tony G"" Gentile",94
Terrebonne,Governor,,N,John Georges,4889
Terrebonne,Governor,,L,T. Lee Horne III,66
Terrebonne,Governor,,R,"""Bobby"" Jindal",16763
Terrebonne,Governor,,D,"M. V. ""Vinny"" Mendoza",73
Terrebonne,Governor,,N,"Arthur D. ""Jim"" Nichols",29
Terrebonne,Governor,,D,Hardy Parkerson,39
Terrebonne,Governor,,D,Mary Volentine Smith,158
Union,Governor,,O,B. Alexandrenko,46
Union,Governor,,D,Walter J. Boasso,962
Union,Governor,,D,Foster Campbell,1317
Union,Governor,,N,Sheldon Forest,13
Union,Governor,,O,"Anthony ""Tony G"" Gentile",17
Union,Governor,,N,John Georges,915
Union,Governor,,L,T. Lee Horne III,13
Union,Governor,,R,"""Bobby"" Jindal",4280
Union,Governor,,D,"M. V. ""Vinny"" Mendoza",9
Union,Governor,,N,"Arthur D. ""Jim"" Nichols",2
Union,Governor,,D,Hardy Parkerson,9
Union,Governor,,D,Mary Volentine Smith,33
Vermilion,Governor,,O,B. Alexandrenko,78
Vermilion,Governor,,D,Walter J. Boasso,4284
Vermilion,Governor,,D,Foster Campbell,2070
Vermilion,Governor,,N,Sheldon Forest,70
Vermilion,Governor,,O,"Anthony ""Tony G"" Gentile",62
Vermilion,Governor,,N,John Georges,3433
Vermilion,Governor,,L,T. Lee Horne III,25
Vermilion,Governor,,R,"""Bobby"" Jindal",10101
Vermilion,Governor,,D,"M. V. ""Vinny"" Mendoza",29
Vermilion,Governor,,N,"Arthur D. ""Jim"" Nichols",11
Vermilion,Governor,,D,Hardy Parkerson,39
Vermilion,Governor,,D,Mary Volentine Smith,79
Vernon,Governor,,O,B. Alexandrenko,52
Vernon,Governor,,D,Walter J. Boasso,1443
Vernon,Governor,,D,Foster Campbell,1943
Vernon,Governor,,N,Sheldon Forest,47
Vernon,Governor,,O,"Anthony ""Tony G"" Gentile",57
Vernon,Governor,,N,John Georges,1150
Vernon,Governor,,L,T. Lee Horne III,25
Vernon,Governor,,R,"""Bobby"" Jindal",5585
Vernon,Governor,,D,"M. V. ""Vinny"" Mendoza",32
Vernon,Governor,,N,"Arthur D. ""Jim"" Nichols",29
Vernon,Governor,,D,Hardy Parkerson,24
Vernon,Governor,,D,Mary Volentine Smith,111
Washington,Governor,,O,B. Alexandrenko,75
Washington,Governor,,D,Walter J. Boasso,1857
Washington,Governor,,D,Foster Campbell,1288
Washington,Governor,,N,Sheldon Forest,29
Washington,Governor,,O,"Anthony ""Tony G"" Gentile",52
Washington,Governor,,N,John Georges,1736
Washington,Governor,,L,T. Lee Horne III,23
Washington,Governor,,R,"""Bobby"" Jindal",7859
Washington,Governor,,D,"M. V. ""Vinny"" Mendoza",37
Washington,Governor,,N,"Arthur D. ""Jim"" Nichols",18
Washington,Governor,,D,Hardy Parkerson,24
Washington,Governor,,D,Mary Volentine Smith,79
Webster,Governor,,O,B. Alexandrenko,45
Webster,Governor,,D,Walter J. Boasso,1669
Webster,Governor,,D,Foster Campbell,3715
Webster,Governor,,N,Sheldon Forest,13
Webster,Governor,,O,"Anthony ""Tony G"" Gentile",28
Webster,Governor,,N,John Georges,1013
Webster,Governor,,L,T. Lee Horne III,18
Webster,Governor,,R,"""Bobby"" Jindal",5511
Webster,Governor,,D,"M. V. ""Vinny"" Mendoza",13
Webster,Governor,,N,"Arthur D. ""Jim"" Nichols",5
Webster,Governor,,D,Hardy Parkerson,5
Webster,Governor,,D,Mary Volentine Smith,38
West Baton Rouge,Governor,,O,B. Alexandrenko,20
West Baton Rouge,Governor,,D,Walter J. Boasso,1631
West Baton Rouge,Governor,,D,Foster Campbell,1439
West Baton Rouge,Governor,,N,Sheldon Forest,12
West Baton Rouge,Governor,,O,"Anthony ""Tony G"" Gentile",23
West Baton Rouge,Governor,,N,John Georges,958
West Baton Rouge,Governor,,L,T. Lee Horne III,26
West Baton Rouge,Governor,,R,"""Bobby"" Jindal",4505
West Baton Rouge,Governor,,D,"M. V. ""Vinny"" Mendoza",15
West Baton Rouge,Governor,,N,"Arthur D. ""Jim"" Nichols",4
West Baton Rouge,Governor,,D,Hardy Parkerson,9
West Baton Rouge,Governor,,D,Mary Volentine Smith,31
West Carroll,Governor,,O,B. Alexandrenko,23
West Carroll,Governor,,D,Walter J. Boasso,497
West Carroll,Governor,,D,Foster Campbell,627
West Carroll,Governor,,N,Sheldon Forest,11
West Carroll,Governor,,O,"Anthony ""Tony G"" Gentile",15
West Carroll,Governor,,N,John Georges,477
West Carroll,Governor,,L,T. Lee Horne III,10
West Carroll,Governor,,R,"""Bobby"" Jindal",2242
West Carroll,Governor,,D,"M. V. ""Vinny"" Mendoza",7
West Carroll,Governor,,N,"Arthur D. ""Jim"" Nichols",5
West Carroll,Governor,,D,Hardy Parkerson,3
West Carroll,Governor,,D,Mary Volentine Smith,20
West Feliciana,Governor,,O,B. Alexandrenko,23
West Feliciana,Governor,,D,Walter J. Boasso,1120
West Feliciana,Governor,,D,Foster Campbell,717
West Feliciana,Governor,,N,Sheldon Forest,9
West Feliciana,Governor,,O,"Anthony ""Tony G"" Gentile",13
West Feliciana,Governor,,N,John Georges,434
West Feliciana,Governor,,L,T. Lee Horne III,11
West Feliciana,Governor,,R,"""Bobby"" Jindal",2120
West Feliciana,Governor,,D,"M. V. ""Vinny"" Mendoza",9
West Feliciana,Governor,,N,"Arthur D. ""Jim"" Nichols",5
West Feliciana,Governor,,D,Hardy Parkerson,5
West Feliciana,Governor,,D,Mary Volentine Smith,7
Winn,Governor,,O,B. Alexandrenko,47
Winn,Governor,,D,Walter J. Boasso,1064
Winn,Governor,,D,Foster Campbell,1099
Winn,Governor,,N,Sheldon Forest,19
Winn,Governor,,O,"Anthony ""Tony G"" Gentile",17
Winn,Governor,,N,John Georges,524
Winn,Governor,,L,T. Lee Horne III,15
Winn,Governor,,R,"""Bobby"" Jindal",3105
Winn,Governor,,D,"M. V. ""Vinny"" Mendoza",12
Winn,Governor,,N,"Arthur D. ""Jim"" Nichols",10
Winn,Governor,,D,Hardy Parkerson,8
Winn,Governor,,D,Mary Volentine Smith,50
Acadia,Lieutenant Governor,,R,Gary J. Beard,1335
Acadia,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",189
Acadia,Lieutenant Governor,,N,Thomas D. Kates,203
Acadia,Lieutenant Governor,,R,"""Sammy"" Kershaw",9260
Acadia,Lieutenant Governor,,D,"""Mitch"" Landrieu",7774
Allen,Lieutenant Governor,,R,Gary J. Beard,387
Allen,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",74
Allen,Lieutenant Governor,,N,Thomas D. Kates,108
Allen,Lieutenant Governor,,R,"""Sammy"" Kershaw",3493
Allen,Lieutenant Governor,,D,"""Mitch"" Landrieu",3567
Ascension,Lieutenant Governor,,R,Gary J. Beard,4612
Ascension,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",432
Ascension,Lieutenant Governor,,N,Thomas D. Kates,278
Ascension,Lieutenant Governor,,R,"""Sammy"" Kershaw",7774
Ascension,Lieutenant Governor,,D,"""Mitch"" Landrieu",15730
Assumption,Lieutenant Governor,,R,Gary J. Beard,413
Assumption,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",1281
Assumption,Lieutenant Governor,,N,Thomas D. Kates,115
Assumption,Lieutenant Governor,,R,"""Sammy"" Kershaw",1611
Assumption,Lieutenant Governor,,D,"""Mitch"" Landrieu",5261
Avoyelles,Lieutenant Governor,,R,Gary J. Beard,691
Avoyelles,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",236
Avoyelles,Lieutenant Governor,,N,Thomas D. Kates,243
Avoyelles,Lieutenant Governor,,R,"""Sammy"" Kershaw",5590
Avoyelles,Lieutenant Governor,,D,"""Mitch"" Landrieu",7501
Beauregard,Lieutenant Governor,,R,Gary J. Beard,760
Beauregard,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",76
Beauregard,Lieutenant Governor,,N,Thomas D. Kates,115
Beauregard,Lieutenant Governor,,R,"""Sammy"" Kershaw",5495
Beauregard,Lieutenant Governor,,D,"""Mitch"" Landrieu",3316
Bienville,Lieutenant Governor,,R,Gary J. Beard,432
Bienville,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",89
Bienville,Lieutenant Governor,,N,Thomas D. Kates,117
Bienville,Lieutenant Governor,,R,"""Sammy"" Kershaw",1732
Bienville,Lieutenant Governor,,D,"""Mitch"" Landrieu",2809
Bossier,Lieutenant Governor,,R,Gary J. Beard,3560
Bossier,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",204
Bossier,Lieutenant Governor,,N,Thomas D. Kates,222
Bossier,Lieutenant Governor,,R,"""Sammy"" Kershaw",11245
Bossier,Lieutenant Governor,,D,"""Mitch"" Landrieu",10518
Caddo,Lieutenant Governor,,R,Gary J. Beard,8252
Caddo,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",682
Caddo,Lieutenant Governor,,N,Thomas D. Kates,779
Caddo,Lieutenant Governor,,R,"""Sammy"" Kershaw",16389
Caddo,Lieutenant Governor,,D,"""Mitch"" Landrieu",34806
Calcasieu,Lieutenant Governor,,R,Gary J. Beard,3862
Calcasieu,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",403
Calcasieu,Lieutenant Governor,,N,Thomas D. Kates,484
Calcasieu,Lieutenant Governor,,R,"""Sammy"" Kershaw",18284
Calcasieu,Lieutenant Governor,,D,"""Mitch"" Landrieu",22041
Caldwell,Lieutenant Governor,,R,Gary J. Beard,151
Caldwell,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",45
Caldwell,Lieutenant Governor,,N,Thomas D. Kates,66
Caldwell,Lieutenant Governor,,R,"""Sammy"" Kershaw",2705
Caldwell,Lieutenant Governor,,D,"""Mitch"" Landrieu",1350
Cameron,Lieutenant Governor,,R,Gary J. Beard,173
Cameron,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",30
Cameron,Lieutenant Governor,,N,Thomas D. Kates,35
Cameron,Lieutenant Governor,,R,"""Sammy"" Kershaw",1993
Cameron,Lieutenant Governor,,D,"""Mitch"" Landrieu",1350
Catahoula,Lieutenant Governor,,R,Gary J. Beard,277
Catahoula,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",88
Catahoula,Lieutenant Governor,,N,Thomas D. Kates,74
Catahoula,Lieutenant Governor,,R,"""Sammy"" Kershaw",1904
Catahoula,Lieutenant Governor,,D,"""Mitch"" Landrieu",1881
Claiborne,Lieutenant Governor,,R,Gary J. Beard,439
Claiborne,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",55
Claiborne,Lieutenant Governor,,N,Thomas D. Kates,49
Claiborne,Lieutenant Governor,,R,"""Sammy"" Kershaw",1490
Claiborne,Lieutenant Governor,,D,"""Mitch"" Landrieu",2341
Concordia,Lieutenant Governor,,R,Gary J. Beard,558
Concordia,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",103
Concordia,Lieutenant Governor,,N,Thomas D. Kates,102
Concordia,Lieutenant Governor,,R,"""Sammy"" Kershaw",2992
Concordia,Lieutenant Governor,,D,"""Mitch"" Landrieu",3248
De Soto,Lieutenant Governor,,R,Gary J. Beard,822
De Soto,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",89
De Soto,Lieutenant Governor,,N,Thomas D. Kates,106
De Soto,Lieutenant Governor,,R,"""Sammy"" Kershaw",2924
De Soto,Lieutenant Governor,,D,"""Mitch"" Landrieu",4314
East Baton Rouge,Lieutenant Governor,,R,Gary J. Beard,25130
East Baton Rouge,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",1050
East Baton Rouge,Lieutenant Governor,,N,Thomas D. Kates,1263
East Baton Rouge,Lieutenant Governor,,R,"""Sammy"" Kershaw",23584
East Baton Rouge,Lieutenant Governor,,D,"""Mitch"" Landrieu",68605
East Carroll,Lieutenant Governor,,R,Gary J. Beard,116
East Carroll,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",76
East Carroll,Lieutenant Governor,,N,Thomas D. Kates,141
East Carroll,Lieutenant Governor,,R,"""Sammy"" Kershaw",926
East Carroll,Lieutenant Governor,,D,"""Mitch"" Landrieu",1552
East Feliciana,Lieutenant Governor,,R,Gary J. Beard,646
East Feliciana,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",92
East Feliciana,Lieutenant Governor,,N,Thomas D. Kates,114
East Feliciana,Lieutenant Governor,,R,"""Sammy"" Kershaw",2698
East Feliciana,Lieutenant Governor,,D,"""Mitch"" Landrieu",3620
Evangeline,Lieutenant Governor,,R,Gary J. Beard,619
Evangeline,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",172
Evangeline,Lieutenant Governor,,N,Thomas D. Kates,192
Evangeline,Lieutenant Governor,,R,"""Sammy"" Kershaw",5412
Evangeline,Lieutenant Governor,,D,"""Mitch"" Landrieu",4742
Franklin,Lieutenant Governor,,R,Gary J. Beard,458
Franklin,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",76
Franklin,Lieutenant Governor,,N,Thomas D. Kates,103
Franklin,Lieutenant Governor,,R,"""Sammy"" Kershaw",3895
Franklin,Lieutenant Governor,,D,"""Mitch"" Landrieu",2705
Grant,Lieutenant Governor,,R,Gary J. Beard,631
Grant,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",92
Grant,Lieutenant Governor,,N,Thomas D. Kates,111
Grant,Lieutenant Governor,,R,"""Sammy"" Kershaw",3080
Grant,Lieutenant Governor,,D,"""Mitch"" Landrieu",2493
Iberia,Lieutenant Governor,,R,Gary J. Beard,1799
Iberia,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",306
Iberia,Lieutenant Governor,,N,Thomas D. Kates,287
Iberia,Lieutenant Governor,,R,"""Sammy"" Kershaw",8656
Iberia,Lieutenant Governor,,D,"""Mitch"" Landrieu",10662
Iberville,Lieutenant Governor,,R,Gary J. Beard,890
Iberville,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",246
Iberville,Lieutenant Governor,,N,Thomas D. Kates,174
Iberville,Lieutenant Governor,,R,"""Sammy"" Kershaw",2991
Iberville,Lieutenant Governor,,D,"""Mitch"" Landrieu",8336
Jackson,Lieutenant Governor,,R,Gary J. Beard,377
Jackson,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",60
Jackson,Lieutenant Governor,,N,Thomas D. Kates,69
Jackson,Lieutenant Governor,,R,"""Sammy"" Kershaw",2458
Jackson,Lieutenant Governor,,D,"""Mitch"" Landrieu",2083
Jefferson,Lieutenant Governor,,R,Gary J. Beard,10672
Jefferson,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",1332
Jefferson,Lieutenant Governor,,N,Thomas D. Kates,1113
Jefferson,Lieutenant Governor,,R,"""Sammy"" Kershaw",16810
Jefferson,Lieutenant Governor,,D,"""Mitch"" Landrieu",81703
Jefferson Davis,Lieutenant Governor,,R,Gary J. Beard,641
Jefferson Davis,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",112
Jefferson Davis,Lieutenant Governor,,N,Thomas D. Kates,122
Jefferson Davis,Lieutenant Governor,,R,"""Sammy"" Kershaw",4667
Jefferson Davis,Lieutenant Governor,,D,"""Mitch"" Landrieu",4279
Lafayette,Lieutenant Governor,,R,Gary J. Beard,7153
Lafayette,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",557
Lafayette,Lieutenant Governor,,N,Thomas D. Kates,567
Lafayette,Lieutenant Governor,,R,"""Sammy"" Kershaw",21467
Lafayette,Lieutenant Governor,,D,"""Mitch"" Landrieu",25253
Lafourche,Lieutenant Governor,,R,Gary J. Beard,1657
Lafourche,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",480
Lafourche,Lieutenant Governor,,N,Thomas D. Kates,296
Lafourche,Lieutenant Governor,,R,"""Sammy"" Kershaw",7565
Lafourche,Lieutenant Governor,,D,"""Mitch"" Landrieu",16674
Lasalle,Lieutenant Governor,,R,Gary J. Beard,407
Lasalle,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",86
Lasalle,Lieutenant Governor,,N,Thomas D. Kates,73
Lasalle,Lieutenant Governor,,R,"""Sammy"" Kershaw",3248
Lasalle,Lieutenant Governor,,D,"""Mitch"" Landrieu",1650
Lincoln,Lieutenant Governor,,R,Gary J. Beard,1259
Lincoln,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",81
Lincoln,Lieutenant Governor,,N,Thomas D. Kates,120
Lincoln,Lieutenant Governor,,R,"""Sammy"" Kershaw",3645
Lincoln,Lieutenant Governor,,D,"""Mitch"" Landrieu",4734
Livingston,Lieutenant Governor,,R,Gary J. Beard,5677
Livingston,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",309
Livingston,Lieutenant Governor,,N,Thomas D. Kates,238
Livingston,Lieutenant Governor,,R,"""Sammy"" Kershaw",12579
Livingston,Lieutenant Governor,,D,"""Mitch"" Landrieu",13411
Madison,Lieutenant Governor,,R,Gary J. Beard,196
Madison,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",75
Madison,Lieutenant Governor,,N,Thomas D. Kates,117
Madison,Lieutenant Governor,,R,"""Sammy"" Kershaw",1237
Madison,Lieutenant Governor,,D,"""Mitch"" Landrieu",1891
Morehouse,Lieutenant Governor,,R,Gary J. Beard,586
Morehouse,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",100
Morehouse,Lieutenant Governor,,N,Thomas D. Kates,129
Morehouse,Lieutenant Governor,,R,"""Sammy"" Kershaw",3095
Morehouse,Lieutenant Governor,,D,"""Mitch"" Landrieu",4060
Natchitoches,Lieutenant Governor,,R,Gary J. Beard,970
Natchitoches,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",159
Natchitoches,Lieutenant Governor,,N,Thomas D. Kates,145
Natchitoches,Lieutenant Governor,,R,"""Sammy"" Kershaw",4953
Natchitoches,Lieutenant Governor,,D,"""Mitch"" Landrieu",6236
Orleans,Lieutenant Governor,,R,Gary J. Beard,2665
Orleans,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",689
Orleans,Lieutenant Governor,,N,Thomas D. Kates,837
Orleans,Lieutenant Governor,,R,"""Sammy"" Kershaw",3752
Orleans,Lieutenant Governor,,D,"""Mitch"" Landrieu",65078
Ouachita,Lieutenant Governor,,R,Gary J. Beard,4089
Ouachita,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",315
Ouachita,Lieutenant Governor,,N,Thomas D. Kates,537
Ouachita,Lieutenant Governor,,R,"""Sammy"" Kershaw",17351
Ouachita,Lieutenant Governor,,D,"""Mitch"" Landrieu",19097
Plaquemines,Lieutenant Governor,,R,Gary J. Beard,703
Plaquemines,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",132
Plaquemines,Lieutenant Governor,,N,Thomas D. Kates,99
Plaquemines,Lieutenant Governor,,R,"""Sammy"" Kershaw",1471
Plaquemines,Lieutenant Governor,,D,"""Mitch"" Landrieu",5038
Pointe Coupee,Lieutenant Governor,,R,Gary J. Beard,697
Pointe Coupee,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",150
Pointe Coupee,Lieutenant Governor,,N,Thomas D. Kates,136
Pointe Coupee,Lieutenant Governor,,R,"""Sammy"" Kershaw",3014
Pointe Coupee,Lieutenant Governor,,D,"""Mitch"" Landrieu",6107
Rapides,Lieutenant Governor,,R,Gary J. Beard,4725
Rapides,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",357
Rapides,Lieutenant Governor,,N,Thomas D. Kates,410
Rapides,Lieutenant Governor,,R,"""Sammy"" Kershaw",12115
Rapides,Lieutenant Governor,,D,"""Mitch"" Landrieu",20070
Red River,Lieutenant Governor,,R,Gary J. Beard,225
Red River,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",54
Red River,Lieutenant Governor,,N,Thomas D. Kates,47
Red River,Lieutenant Governor,,R,"""Sammy"" Kershaw",1335
Red River,Lieutenant Governor,,D,"""Mitch"" Landrieu",1756
Richland,Lieutenant Governor,,R,Gary J. Beard,341
Richland,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",79
Richland,Lieutenant Governor,,N,Thomas D. Kates,92
Richland,Lieutenant Governor,,R,"""Sammy"" Kershaw",3504
