parish,office,district,party,candidate,votes
Terrebonne,Governor,,R,"""Bobby"" Jindal",5383
Terrebonne,Governor,,D,"J. E. Jumonville, Jr.",19
Terrebonne,Governor,,O,"Patrick ""Live Wire"" Landry",87
Terrebonne,Governor,,D,"Claude ""Buddy"" Leach",1979
Terrebonne,Governor,,O,"Edward ""Eddie"" Mangin",241
Terrebonne,Governor,,D,Richard McCoy,19
Terrebonne,Governor,,D,Fred Robertson,21
Terrebonne,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",86
Terrebonne,Governor,,D,"""Mike"" Stagg",23
Union,Governor,,R,Alan Allgood,62
Union,Governor,,D,"Patrick Henry ""Dat"" Barthel",78
Union,Governor,,D,Kathleen Babineaux Blanco,984
Union,Governor,,O,"Quentin R. Brown, Jr.",7
Union,Governor,,R,"""Hunt"" Downer",478
Union,Governor,,O,"J. D. ""Boudreaux"" Estilette",35
Union,Governor,,D,Randy Ewing,4052
Union,Governor,,D,Richard Ieyoub,514
Union,Governor,,R,"""Bobby"" Jindal",1515
Union,Governor,,D,"J. E. Jumonville, Jr.",22
Union,Governor,,O,"Patrick ""Live Wire"" Landry",484
Union,Governor,,D,"Claude ""Buddy"" Leach",350
Union,Governor,,O,"Edward ""Eddie"" Mangin",75
Union,Governor,,D,Richard McCoy,6
Union,Governor,,D,Fred Robertson,6
Union,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",19
Union,Governor,,D,"""Mike"" Stagg",5
Vermilion,Governor,,R,Alan Allgood,127
Vermilion,Governor,,D,"Patrick Henry ""Dat"" Barthel",132
Vermilion,Governor,,D,Kathleen Babineaux Blanco,10497
Vermilion,Governor,,O,"Quentin R. Brown, Jr.",31
Vermilion,Governor,,R,"""Hunt"" Downer",1694
Vermilion,Governor,,O,"J. D. ""Boudreaux"" Estilette",272
Vermilion,Governor,,D,Randy Ewing,501
Vermilion,Governor,,D,Richard Ieyoub,2125
Vermilion,Governor,,R,"""Bobby"" Jindal",4889
Vermilion,Governor,,D,"J. E. Jumonville, Jr.",28
Vermilion,Governor,,O,"Patrick ""Live Wire"" Landry",50
Vermilion,Governor,,D,"Claude ""Buddy"" Leach",999
Vermilion,Governor,,O,"Edward ""Eddie"" Mangin",160
Vermilion,Governor,,D,Richard McCoy,17
Vermilion,Governor,,D,Fred Robertson,7
Vermilion,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",30
Vermilion,Governor,,D,"""Mike"" Stagg",27
Vernon,Governor,,R,Alan Allgood,131
Vernon,Governor,,D,"Patrick Henry ""Dat"" Barthel",97
Vernon,Governor,,D,Kathleen Babineaux Blanco,1575
Vernon,Governor,,O,"Quentin R. Brown, Jr.",25
Vernon,Governor,,R,"""Hunt"" Downer",548
Vernon,Governor,,O,"J. D. ""Boudreaux"" Estilette",54
Vernon,Governor,,D,Randy Ewing,430
Vernon,Governor,,D,Richard Ieyoub,814
Vernon,Governor,,R,"""Bobby"" Jindal",1931
Vernon,Governor,,D,"J. E. Jumonville, Jr.",34
Vernon,Governor,,O,"Patrick ""Live Wire"" Landry",111
Vernon,Governor,,D,"Claude ""Buddy"" Leach",6328
Vernon,Governor,,O,"Edward ""Eddie"" Mangin",79
Vernon,Governor,,D,Richard McCoy,22
Vernon,Governor,,D,Fred Robertson,22
Vernon,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",73
Vernon,Governor,,D,"""Mike"" Stagg",20
Washington,Governor,,R,Alan Allgood,130
Washington,Governor,,D,"Patrick Henry ""Dat"" Barthel",182
Washington,Governor,,D,Kathleen Babineaux Blanco,2223
Washington,Governor,,O,"Quentin R. Brown, Jr.",58
Washington,Governor,,R,"""Hunt"" Downer",951
Washington,Governor,,O,"J. D. ""Boudreaux"" Estilette",108
Washington,Governor,,D,Randy Ewing,909
Washington,Governor,,D,Richard Ieyoub,3001
Washington,Governor,,R,"""Bobby"" Jindal",3813
Washington,Governor,,D,"J. E. Jumonville, Jr.",37
Washington,Governor,,O,"Patrick ""Live Wire"" Landry",170
Washington,Governor,,D,"Claude ""Buddy"" Leach",1865
Washington,Governor,,O,"Edward ""Eddie"" Mangin",211
Washington,Governor,,D,Richard McCoy,32
Washington,Governor,,D,Fred Robertson,23
Washington,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",87
Washington,Governor,,D,"""Mike"" Stagg",32
Webster,Governor,,R,Alan Allgood,117
Webster,Governor,,D,"Patrick Henry ""Dat"" Barthel",105
Webster,Governor,,D,Kathleen Babineaux Blanco,2340
Webster,Governor,,O,"Quentin R. Brown, Jr.",27
Webster,Governor,,R,"""Hunt"" Downer",342
Webster,Governor,,O,"J. D. ""Boudreaux"" Estilette",44
Webster,Governor,,D,Randy Ewing,2924
Webster,Governor,,D,Richard Ieyoub,1689
Webster,Governor,,R,"""Bobby"" Jindal",3371
Webster,Governor,,D,"J. E. Jumonville, Jr.",22
Webster,Governor,,O,"Patrick ""Live Wire"" Landry",145
Webster,Governor,,D,"Claude ""Buddy"" Leach",2103
Webster,Governor,,O,"Edward ""Eddie"" Mangin",95
Webster,Governor,,D,Richard McCoy,12
Webster,Governor,,D,Fred Robertson,25
Webster,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",66
Webster,Governor,,D,"""Mike"" Stagg",19
West Baton Rouge,Governor,,R,Alan Allgood,33
West Baton Rouge,Governor,,D,"Patrick Henry ""Dat"" Barthel",21
West Baton Rouge,Governor,,D,Kathleen Babineaux Blanco,1315
West Baton Rouge,Governor,,O,"Quentin R. Brown, Jr.",5
West Baton Rouge,Governor,,R,"""Hunt"" Downer",274
West Baton Rouge,Governor,,O,"J. D. ""Boudreaux"" Estilette",8
West Baton Rouge,Governor,,D,Randy Ewing,525
West Baton Rouge,Governor,,D,Richard Ieyoub,2266
West Baton Rouge,Governor,,R,"""Bobby"" Jindal",2921
West Baton Rouge,Governor,,D,"J. E. Jumonville, Jr.",108
West Baton Rouge,Governor,,O,"Patrick ""Live Wire"" Landry",13
West Baton Rouge,Governor,,D,"Claude ""Buddy"" Leach",1441
West Baton Rouge,Governor,,O,"Edward ""Eddie"" Mangin",0
West Baton Rouge,Governor,,D,Richard McCoy,15
West Baton Rouge,Governor,,D,Fred Robertson,3
West Baton Rouge,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",17
West Baton Rouge,Governor,,D,"""Mike"" Stagg",8
West Carroll,Governor,,R,Alan Allgood,36
West Carroll,Governor,,D,"Patrick Henry ""Dat"" Barthel",39
West Carroll,Governor,,D,Kathleen Babineaux Blanco,518
West Carroll,Governor,,O,"Quentin R. Brown, Jr.",3
West Carroll,Governor,,R,"""Hunt"" Downer",247
West Carroll,Governor,,O,"J. D. ""Boudreaux"" Estilette",31
West Carroll,Governor,,D,Randy Ewing,1272
West Carroll,Governor,,D,Richard Ieyoub,749
West Carroll,Governor,,R,"""Bobby"" Jindal",963
West Carroll,Governor,,D,"J. E. Jumonville, Jr.",7
West Carroll,Governor,,O,"Patrick ""Live Wire"" Landry",77
West Carroll,Governor,,D,"Claude ""Buddy"" Leach",238
West Carroll,Governor,,O,"Edward ""Eddie"" Mangin",41
West Carroll,Governor,,D,Richard McCoy,9
West Carroll,Governor,,D,Fred Robertson,8
West Carroll,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",4
West Carroll,Governor,,D,"""Mike"" Stagg",5
West Feliciana,Governor,,R,Alan Allgood,31
West Feliciana,Governor,,D,"Patrick Henry ""Dat"" Barthel",28
West Feliciana,Governor,,D,Kathleen Babineaux Blanco,746
West Feliciana,Governor,,O,"Quentin R. Brown, Jr.",9
West Feliciana,Governor,,R,"""Hunt"" Downer",149
West Feliciana,Governor,,O,"J. D. ""Boudreaux"" Estilette",23
West Feliciana,Governor,,D,Randy Ewing,355
West Feliciana,Governor,,D,Richard Ieyoub,1342
West Feliciana,Governor,,R,"""Bobby"" Jindal",1230
West Feliciana,Governor,,D,"J. E. Jumonville, Jr.",21
West Feliciana,Governor,,O,"Patrick ""Live Wire"" Landry",41
West Feliciana,Governor,,D,"Claude ""Buddy"" Leach",623
West Feliciana,Governor,,O,"Edward ""Eddie"" Mangin",27
West Feliciana,Governor,,D,Richard McCoy,6
West Feliciana,Governor,,D,Fred Robertson,6
West Feliciana,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",43
West Feliciana,Governor,,D,"""Mike"" Stagg",6
Winn,Governor,,R,Alan Allgood,35
Winn,Governor,,D,"Patrick Henry ""Dat"" Barthel",51
Winn,Governor,,D,Kathleen Babineaux Blanco,739
Winn,Governor,,O,"Quentin R. Brown, Jr.",11
Winn,Governor,,R,"""Hunt"" Downer",165
Winn,Governor,,O,"J. D. ""Boudreaux"" Estilette",31
Winn,Governor,,D,Randy Ewing,2357
Winn,Governor,,D,Richard Ieyoub,630
Winn,Governor,,R,"""Bobby"" Jindal",785
Winn,Governor,,D,"J. E. Jumonville, Jr.",4
Winn,Governor,,O,"Patrick ""Live Wire"" Landry",111
Winn,Governor,,D,"Claude ""Buddy"" Leach",532
Winn,Governor,,O,"Edward ""Eddie"" Mangin",22
Winn,Governor,,D,Richard McCoy,6
Winn,Governor,,D,Fred Robertson,11
Winn,Governor,,O,"John M. ""Doc"" Simoneaux, Jr.",12
Winn,Governor,,D,"""Mike"" Stagg",5
Acadia,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",228
Acadia,Lieutenant Governor,,R,Kirt Bennett,874
Acadia,Lieutenant Governor,,R,Clyde C. Holloway,4759
Acadia,Lieutenant Governor,,D,"""Mitch"" Landrieu",9945
Acadia,Lieutenant Governor,,R,Karl E. Schorr,175
Acadia,Lieutenant Governor,,R,Melinda Schwegmann,2386
Allen,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",51
Allen,Lieutenant Governor,,R,Kirt Bennett,304
Allen,Lieutenant Governor,,R,Clyde C. Holloway,2848
Allen,Lieutenant Governor,,D,"""Mitch"" Landrieu",3903
Allen,Lieutenant Governor,,R,Karl E. Schorr,28
Allen,Lieutenant Governor,,R,Melinda Schwegmann,436
Ascension,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",314
Ascension,Lieutenant Governor,,R,Kirt Bennett,3626
Ascension,Lieutenant Governor,,R,Clyde C. Holloway,6627
Ascension,Lieutenant Governor,,D,"""Mitch"" Landrieu",12543
Ascension,Lieutenant Governor,,R,Karl E. Schorr,389
Ascension,Lieutenant Governor,,R,Melinda Schwegmann,4306
Assumption,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",78
Assumption,Lieutenant Governor,,R,Kirt Bennett,827
Assumption,Lieutenant Governor,,R,Clyde C. Holloway,1017
Assumption,Lieutenant Governor,,D,"""Mitch"" Landrieu",5924
Assumption,Lieutenant Governor,,R,Karl E. Schorr,229
Assumption,Lieutenant Governor,,R,Melinda Schwegmann,1290
Avoyelles,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",95
Avoyelles,Lieutenant Governor,,R,Kirt Bennett,536
Avoyelles,Lieutenant Governor,,R,Clyde C. Holloway,5163
Avoyelles,Lieutenant Governor,,D,"""Mitch"" Landrieu",5151
Avoyelles,Lieutenant Governor,,R,Karl E. Schorr,76
Avoyelles,Lieutenant Governor,,R,Melinda Schwegmann,1108
Beauregard,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",140
Beauregard,Lieutenant Governor,,R,Kirt Bennett,511
Beauregard,Lieutenant Governor,,R,Clyde C. Holloway,2626
Beauregard,Lieutenant Governor,,D,"""Mitch"" Landrieu",3774
Beauregard,Lieutenant Governor,,R,Karl E. Schorr,73
Beauregard,Lieutenant Governor,,R,Melinda Schwegmann,1354
Bienville,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",60
Bienville,Lieutenant Governor,,R,Kirt Bennett,319
Bienville,Lieutenant Governor,,R,Clyde C. Holloway,927
Bienville,Lieutenant Governor,,D,"""Mitch"" Landrieu",3099
Bienville,Lieutenant Governor,,R,Karl E. Schorr,69
Bienville,Lieutenant Governor,,R,Melinda Schwegmann,777
Bossier,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",312
Bossier,Lieutenant Governor,,R,Kirt Bennett,2002
Bossier,Lieutenant Governor,,R,Clyde C. Holloway,4701
Bossier,Lieutenant Governor,,D,"""Mitch"" Landrieu",9494
Bossier,Lieutenant Governor,,R,Karl E. Schorr,390
Bossier,Lieutenant Governor,,R,Melinda Schwegmann,4721
Caddo,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",864
Caddo,Lieutenant Governor,,R,Kirt Bennett,4024
Caddo,Lieutenant Governor,,R,Clyde C. Holloway,9255
Caddo,Lieutenant Governor,,D,"""Mitch"" Landrieu",31924
Caddo,Lieutenant Governor,,R,Karl E. Schorr,1005
Caddo,Lieutenant Governor,,R,Melinda Schwegmann,10715
Calcasieu,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",844
Calcasieu,Lieutenant Governor,,R,Kirt Bennett,3607
Calcasieu,Lieutenant Governor,,R,Clyde C. Holloway,10012
Calcasieu,Lieutenant Governor,,D,"""Mitch"" Landrieu",27699
Calcasieu,Lieutenant Governor,,R,Karl E. Schorr,552
Calcasieu,Lieutenant Governor,,R,Melinda Schwegmann,9405
Caldwell,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",33
Caldwell,Lieutenant Governor,,R,Kirt Bennett,258
Caldwell,Lieutenant Governor,,R,Clyde C. Holloway,1716
Caldwell,Lieutenant Governor,,D,"""Mitch"" Landrieu",1591
Caldwell,Lieutenant Governor,,R,Karl E. Schorr,35
Caldwell,Lieutenant Governor,,R,Melinda Schwegmann,589
Cameron,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",62
Cameron,Lieutenant Governor,,R,Kirt Bennett,265
Cameron,Lieutenant Governor,,R,Clyde C. Holloway,784
Cameron,Lieutenant Governor,,D,"""Mitch"" Landrieu",2284
Cameron,Lieutenant Governor,,R,Karl E. Schorr,51
Cameron,Lieutenant Governor,,R,Melinda Schwegmann,763
Catahoula,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",36
Catahoula,Lieutenant Governor,,R,Kirt Bennett,165
Catahoula,Lieutenant Governor,,R,Clyde C. Holloway,1444
Catahoula,Lieutenant Governor,,D,"""Mitch"" Landrieu",1251
Catahoula,Lieutenant Governor,,R,Karl E. Schorr,25
Catahoula,Lieutenant Governor,,R,Melinda Schwegmann,304
Claiborne,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",50
Claiborne,Lieutenant Governor,,R,Kirt Bennett,266
Claiborne,Lieutenant Governor,,R,Clyde C. Holloway,941
Claiborne,Lieutenant Governor,,D,"""Mitch"" Landrieu",2367
Claiborne,Lieutenant Governor,,R,Karl E. Schorr,49
Claiborne,Lieutenant Governor,,R,Melinda Schwegmann,751
Concordia,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",46
Concordia,Lieutenant Governor,,R,Kirt Bennett,314
Concordia,Lieutenant Governor,,R,Clyde C. Holloway,2385
Concordia,Lieutenant Governor,,D,"""Mitch"" Landrieu",3357
Concordia,Lieutenant Governor,,R,Karl E. Schorr,40
Concordia,Lieutenant Governor,,R,Melinda Schwegmann,687
De Soto,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",93
De Soto,Lieutenant Governor,,R,Kirt Bennett,582
De Soto,Lieutenant Governor,,R,Clyde C. Holloway,1168
De Soto,Lieutenant Governor,,D,"""Mitch"" Landrieu",4298
De Soto,Lieutenant Governor,,R,Karl E. Schorr,121
De Soto,Lieutenant Governor,,R,Melinda Schwegmann,1177
East Baton Rouge,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",1411
East Baton Rouge,Lieutenant Governor,,R,Kirt Bennett,21895
East Baton Rouge,Lieutenant Governor,,R,Clyde C. Holloway,22412
East Baton Rouge,Lieutenant Governor,,D,"""Mitch"" Landrieu",56323
East Baton Rouge,Lieutenant Governor,,R,Karl E. Schorr,1652
East Baton Rouge,Lieutenant Governor,,R,Melinda Schwegmann,16272
East Carroll,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",33
East Carroll,Lieutenant Governor,,R,Kirt Bennett,125
East Carroll,Lieutenant Governor,,R,Clyde C. Holloway,841
East Carroll,Lieutenant Governor,,D,"""Mitch"" Landrieu",1860
East Carroll,Lieutenant Governor,,R,Karl E. Schorr,25
East Carroll,Lieutenant Governor,,R,Melinda Schwegmann,338
East Feliciana,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",120
East Feliciana,Lieutenant Governor,,R,Kirt Bennett,568
East Feliciana,Lieutenant Governor,,R,Clyde C. Holloway,1906
East Feliciana,Lieutenant Governor,,D,"""Mitch"" Landrieu",3608
East Feliciana,Lieutenant Governor,,R,Karl E. Schorr,67
East Feliciana,Lieutenant Governor,,R,Melinda Schwegmann,835
Evangeline,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",75
Evangeline,Lieutenant Governor,,R,Kirt Bennett,455
Evangeline,Lieutenant Governor,,R,Clyde C. Holloway,4420
Evangeline,Lieutenant Governor,,D,"""Mitch"" Landrieu",3904
Evangeline,Lieutenant Governor,,R,Karl E. Schorr,78
Evangeline,Lieutenant Governor,,R,Melinda Schwegmann,580
Franklin,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",46
Franklin,Lieutenant Governor,,R,Kirt Bennett,298
Franklin,Lieutenant Governor,,R,Clyde C. Holloway,2421
Franklin,Lieutenant Governor,,D,"""Mitch"" Landrieu",2523
Franklin,Lieutenant Governor,,R,Karl E. Schorr,86
Franklin,Lieutenant Governor,,R,Melinda Schwegmann,959
Grant,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",55
Grant,Lieutenant Governor,,R,Kirt Bennett,364
Grant,Lieutenant Governor,,R,Clyde C. Holloway,2619
Grant,Lieutenant Governor,,D,"""Mitch"" Landrieu",1945
Grant,Lieutenant Governor,,R,Karl E. Schorr,46
Grant,Lieutenant Governor,,R,Melinda Schwegmann,686
Iberia,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",245
Iberia,Lieutenant Governor,,R,Kirt Bennett,1812
Iberia,Lieutenant Governor,,R,Clyde C. Holloway,4698
Iberia,Lieutenant Governor,,D,"""Mitch"" Landrieu",11123
Iberia,Lieutenant Governor,,R,Karl E. Schorr,172
Iberia,Lieutenant Governor,,R,Melinda Schwegmann,2985
Iberville,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",111
Iberville,Lieutenant Governor,,R,Kirt Bennett,1172
Iberville,Lieutenant Governor,,R,Clyde C. Holloway,2708
Iberville,Lieutenant Governor,,D,"""Mitch"" Landrieu",7122
Iberville,Lieutenant Governor,,R,Karl E. Schorr,116
Iberville,Lieutenant Governor,,R,Melinda Schwegmann,1051
Jackson,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",46
Jackson,Lieutenant Governor,,R,Kirt Bennett,257
Jackson,Lieutenant Governor,,R,Clyde C. Holloway,1971
Jackson,Lieutenant Governor,,D,"""Mitch"" Landrieu",3027
Jackson,Lieutenant Governor,,R,Karl E. Schorr,55
Jackson,Lieutenant Governor,,R,Melinda Schwegmann,857
Jefferson,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",2950
Jefferson,Lieutenant Governor,,R,Kirt Bennett,9348
Jefferson,Lieutenant Governor,,R,Clyde C. Holloway,10869
Jefferson,Lieutenant Governor,,D,"""Mitch"" Landrieu",65171
Jefferson,Lieutenant Governor,,R,Karl E. Schorr,1210
Jefferson,Lieutenant Governor,,R,Melinda Schwegmann,30611
Jefferson Davis,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",111
Jefferson Davis,Lieutenant Governor,,R,Kirt Bennett,808
Jefferson Davis,Lieutenant Governor,,R,Clyde C. Holloway,2463
Jefferson Davis,Lieutenant Governor,,D,"""Mitch"" Landrieu",4643
Jefferson Davis,Lieutenant Governor,,R,Karl E. Schorr,79
Jefferson Davis,Lieutenant Governor,,R,Melinda Schwegmann,1285
Lafayette,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",751
Lafayette,Lieutenant Governor,,R,Kirt Bennett,7609
Lafayette,Lieutenant Governor,,R,Clyde C. Holloway,13696
Lafayette,Lieutenant Governor,,D,"""Mitch"" Landrieu",26886
Lafayette,Lieutenant Governor,,R,Karl E. Schorr,890
Lafayette,Lieutenant Governor,,R,Melinda Schwegmann,7520
Lafourche,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",371
Lafourche,Lieutenant Governor,,R,Kirt Bennett,1833
Lafourche,Lieutenant Governor,,R,Clyde C. Holloway,2621
Lafourche,Lieutenant Governor,,D,"""Mitch"" Landrieu",16851
Lafourche,Lieutenant Governor,,R,Karl E. Schorr,1364
Lafourche,Lieutenant Governor,,R,Melinda Schwegmann,5825
Lasalle,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",32
Lasalle,Lieutenant Governor,,R,Kirt Bennett,307
Lasalle,Lieutenant Governor,,R,Clyde C. Holloway,2938
Lasalle,Lieutenant Governor,,D,"""Mitch"" Landrieu",1365
Lasalle,Lieutenant Governor,,R,Karl E. Schorr,22
Lasalle,Lieutenant Governor,,R,Melinda Schwegmann,573
Lincoln,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",99
Lincoln,Lieutenant Governor,,R,Kirt Bennett,528
Lincoln,Lieutenant Governor,,R,Clyde C. Holloway,3628
Lincoln,Lieutenant Governor,,D,"""Mitch"" Landrieu",4977
Lincoln,Lieutenant Governor,,R,Karl E. Schorr,175
Lincoln,Lieutenant Governor,,R,Melinda Schwegmann,1995
Livingston,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",374
Livingston,Lieutenant Governor,,R,Kirt Bennett,3883
Livingston,Lieutenant Governor,,R,Clyde C. Holloway,7719
Livingston,Lieutenant Governor,,D,"""Mitch"" Landrieu",11808
Livingston,Lieutenant Governor,,R,Karl E. Schorr,402
Livingston,Lieutenant Governor,,R,Melinda Schwegmann,5090
Madison,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",31
Madison,Lieutenant Governor,,R,Kirt Bennett,140
Madison,Lieutenant Governor,,R,Clyde C. Holloway,988
Madison,Lieutenant Governor,,D,"""Mitch"" Landrieu",1827
Madison,Lieutenant Governor,,R,Karl E. Schorr,15
Madison,Lieutenant Governor,,R,Melinda Schwegmann,287
Morehouse,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",85
Morehouse,Lieutenant Governor,,R,Kirt Bennett,481
Morehouse,Lieutenant Governor,,R,Clyde C. Holloway,2331
Morehouse,Lieutenant Governor,,D,"""Mitch"" Landrieu",3984
Morehouse,Lieutenant Governor,,R,Karl E. Schorr,85
Morehouse,Lieutenant Governor,,R,Melinda Schwegmann,1285
Natchitoches,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",99
Natchitoches,Lieutenant Governor,,R,Kirt Bennett,572
Natchitoches,Lieutenant Governor,,R,Clyde C. Holloway,2980
Natchitoches,Lieutenant Governor,,D,"""Mitch"" Landrieu",6860
Natchitoches,Lieutenant Governor,,R,Karl E. Schorr,90
Natchitoches,Lieutenant Governor,,R,Melinda Schwegmann,1514
Orleans,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",936
Orleans,Lieutenant Governor,,R,Kirt Bennett,6527
Orleans,Lieutenant Governor,,R,Clyde C. Holloway,4127
Orleans,Lieutenant Governor,,D,"""Mitch"" Landrieu",89584
Orleans,Lieutenant Governor,,R,Karl E. Schorr,665
Orleans,Lieutenant Governor,,R,Melinda Schwegmann,11537
Ouachita,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",386
Ouachita,Lieutenant Governor,,R,Kirt Bennett,1996
Ouachita,Lieutenant Governor,,R,Clyde C. Holloway,11433
Ouachita,Lieutenant Governor,,D,"""Mitch"" Landrieu",16845
Ouachita,Lieutenant Governor,,R,Karl E. Schorr,284
Ouachita,Lieutenant Governor,,R,Melinda Schwegmann,7655
Plaquemines,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",195
Plaquemines,Lieutenant Governor,,R,Kirt Bennett,500
Plaquemines,Lieutenant Governor,,R,Clyde C. Holloway,811
Plaquemines,Lieutenant Governor,,D,"""Mitch"" Landrieu",5207
Plaquemines,Lieutenant Governor,,R,Karl E. Schorr,93
Plaquemines,Lieutenant Governor,,R,Melinda Schwegmann,2605
Pointe Coupee,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",35
Pointe Coupee,Lieutenant Governor,,R,Kirt Bennett,537
Pointe Coupee,Lieutenant Governor,,R,Clyde C. Holloway,2668
Pointe Coupee,Lieutenant Governor,,D,"""Mitch"" Landrieu",4943
Pointe Coupee,Lieutenant Governor,,R,Karl E. Schorr,222
Pointe Coupee,Lieutenant Governor,,R,Melinda Schwegmann,555
Rapides,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",239
Rapides,Lieutenant Governor,,R,Kirt Bennett,2154
Rapides,Lieutenant Governor,,R,Clyde C. Holloway,12020
Rapides,Lieutenant Governor,,D,"""Mitch"" Landrieu",13018
Rapides,Lieutenant Governor,,R,Karl E. Schorr,156
Rapides,Lieutenant Governor,,R,Melinda Schwegmann,3956
Red River,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",40
Red River,Lieutenant Governor,,R,Kirt Bennett,275
Red River,Lieutenant Governor,,R,Clyde C. Holloway,660
Red River,Lieutenant Governor,,D,"""Mitch"" Landrieu",2324
Red River,Lieutenant Governor,,R,Karl E. Schorr,36
Red River,Lieutenant Governor,,R,Melinda Schwegmann,459
Richland,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",54
Richland,Lieutenant Governor,,R,Kirt Bennett,289
Richland,Lieutenant Governor,,R,Clyde C. Holloway,2041
Richland,Lieutenant Governor,,D,"""Mitch"" Landrieu",2757
Richland,Lieutenant Governor,,R,Karl E. Schorr,34
Richland,Lieutenant Governor,,R,Melinda Schwegmann,903
Sabine,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",71
Sabine,Lieutenant Governor,,R,Kirt Bennett,491
Sabine,Lieutenant Governor,,R,Clyde C. Holloway,1658
Sabine,Lieutenant Governor,,D,"""Mitch"" Landrieu",3040
Sabine,Lieutenant Governor,,R,Karl E. Schorr,65
Sabine,Lieutenant Governor,,R,Melinda Schwegmann,847
St. Bernard,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",433
St. Bernard,Lieutenant Governor,,R,Kirt Bennett,1456
St. Bernard,Lieutenant Governor,,R,Clyde C. Holloway,1889
St. Bernard,Lieutenant Governor,,D,"""Mitch"" Landrieu",13359
St. Bernard,Lieutenant Governor,,R,Karl E. Schorr,271
St. Bernard,Lieutenant Governor,,R,Melinda Schwegmann,6876
St. Charles,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",250
St. Charles,Lieutenant Governor,,R,Kirt Bennett,1245
St. Charles,Lieutenant Governor,,R,Clyde C. Holloway,1829
St. Charles,Lieutenant Governor,,D,"""Mitch"" Landrieu",9339
St. Charles,Lieutenant Governor,,R,Karl E. Schorr,162
St. Charles,Lieutenant Governor,,R,Melinda Schwegmann,3640
St. Helena,Lieutenant Governor,,R,"J. F. ""Rick"" Ankesheiln",53
St. Helena,Lieutenant Governor,,R,Kirt Bennett,266
St. Helena,Lieutenant Governor,,R,Clyde C. Holloway,992
St. Helena,Lieutenant Governor,,D,"""Mitch"" Landrieu",2796
St. Helena,Lieutenant Governor,,R,Karl E. Schorr,42
St. Helena,Lieutenant Governor,,R,Melinda Schwegmann,494
